G_front,G_vert,G_lat,ant_id,RSSI,phase,freq,person,activity
0.65897,0.83597,0.043332,2,-56.5,0.48474,924.75,55,2
0.65897,0.83597,0.043332,2,-58.0,5.9334,925.75,55,2
0.60034,0.89339,-0.0022806,2,-56.5,5.1235,921.75,55,2
0.60034,0.89339,-0.0022806,2,-56.0,0.91885,923.75,55,2
0.60034,0.89339,-0.0022806,2,-57.0,6.1175,925.25,55,2
0.60034,0.89339,-0.0022806,2,-56.5,5.1388,921.75,55,2
0.58862,0.88191,0.0091224,2,-57.5,0.42798,924.25,55,2
0.58862,0.88191,0.0091224,2,-57.0,0.092039,924.75,55,2
0.58862,0.88191,0.0091224,2,-56.5,0.76085,923.75,55,2
0.58862,0.88191,0.0091224,2,-57.0,5.4303,921.25,55,2
0.58862,0.88191,0.0091224,2,-57.5,0.28225,924.75,55,2
0.56517,0.89339,-0.013684,2,-56.5,5.0652,921.75,55,2
0.56517,0.89339,-0.013684,2,-56.5,4.809,922.25,55,2
0.56517,0.89339,-0.013684,2,-59.0,5.6144,921.25,55,2
0.56517,0.89339,-0.013684,2,-57.5,0.075165,924.75,55,2
0.56517,0.89339,-0.013684,2,-57.5,1.5294,922.75,55,2
0.57689,0.89339,0.0091224,2,-56.5,0.72864,923.75,55,2
0.57689,0.89339,0.0091224,2,-57.0,6.0178,925.25,55,2
0.57689,0.89339,0.0091224,2,-56.5,0.38043,924.25,55,2
0.57689,0.89339,0.0091224,2,-56.5,0.99709,923.25,55,2
0.52999,0.91636,-0.0022806,2,-56.5,0.34208,924.25,55,2
0.52999,0.91636,-0.0022806,2,-56.0,0.83909,923.25,55,2
0.52999,0.91636,-0.0022806,2,-54.5,1.1029,922.25,55,2
0.52999,0.92784,-0.13912,2,-57.0,4.1678,923.25,55,2
0.52999,0.92784,-0.13912,2,-57.5,0.78847,923.75,55,2
0.52999,0.92784,-0.13912,2,-57.5,4.5789,923.25,55,2
0.52999,0.92784,-0.13912,2,-57.5,4.9302,922.75,55,2
0.52999,0.92784,-0.13912,2,-57.5,4.6019,923.25,55,2
0.49481,0.92784,0.031928,2,-57.0,1.2164,923.25,55,2
0.49481,0.92784,0.031928,2,-56.5,4.0252,923.75,55,2
0.49481,0.92784,0.031928,2,-57.5,0.53383,924.25,55,2
0.49481,0.92784,0.031928,2,-58.0,0.055223,924.75,55,2
0.49481,0.92784,0.031928,2,-57.5,6.1957,925.25,55,2
0.54171,0.89339,0.043332,2,-57.5,0.83142,923.75,55,2
0.54171,0.89339,0.043332,2,-58.0,5.6282,920.75,55,2
0.54171,0.89339,0.043332,2,-57.0,4.2399,923.25,55,2
0.54171,0.89339,0.043332,2,-57.5,0.84522,923.75,55,2
0.54171,0.89339,0.043332,2,-57.5,5.237,921.75,55,2
0.54171,0.89339,0.043332,2,-57.5,4.1249,923.75,55,2
0.54171,0.89339,0.043332,2,-58.0,0.66115,924.25,55,2
0.54171,0.89339,0.043332,2,-57.5,4.9762,922.25,55,2
0.57689,0.89339,0.054735,2,-58.5,0.8667,923.75,55,2
0.57689,0.89339,0.054735,2,-58.0,5.1174,922.25,55,2
0.57689,0.89339,0.054735,2,-56.0,4.9425,921.25,55,2
0.57689,0.89339,0.054735,2,-56.0,1.7165,920.75,55,2
0.56517,0.89339,-0.059296,2,-56.5,5.7954,924.75,55,2
0.56517,0.89339,-0.059296,2,-57.0,0.41264,923.75,55,2
0.63552,0.87042,0.054735,2,-56.0,0.73017,922.75,55,2
0.63552,0.87042,0.054735,2,-58.0,5.7402,925.25,55,2
0.63552,0.87042,0.054735,2,-57.0,5.4732,920.25,55,2
0.63552,0.87042,0.054735,2,-57.0,4.7998,922.25,55,2
0.52999,0.90487,-0.013684,2,-57.5,4.174,923.25,55,2
0.52999,0.90487,-0.013684,2,-58.0,0.7225,923.75,55,2
0.52999,0.90487,-0.013684,2,-57.5,5.4932,920.75,55,2
0.52999,0.90487,-0.013684,2,-57.0,4.0957,923.25,55,2
0.52999,0.90487,-0.013684,2,-59.5,5.8675,925.75,55,2
0.52999,0.90487,-0.013684,2,-59.0,6.1405,925.25,55,2
0.61207,0.85894,0.031928,2,-57.0,1.2164,922.75,55,2
0.61207,0.85894,0.031928,2,-57.0,5.4104,920.75,55,2
0.61207,0.85894,0.031928,2,-57.0,0.91272,923.25,55,2
0.61207,0.85894,0.031928,2,-59.0,5.8598,925.75,55,2
0.61207,0.85894,0.031928,2,-57.0,5.1388,921.25,55,2
0.58862,0.88191,0.031928,2,-57.0,4.6173,922.25,55,2
0.58862,0.88191,0.031928,2,-57.0,5.1787,921.25,55,2
0.58862,0.88191,0.031928,2,-57.0,4.852,921.75,55,2
0.58862,0.88191,0.031928,2,-57.0,4.582,922.25,55,2
0.58862,0.88191,0.031928,2,-59.5,6.0746,925.25,55,2
0.58862,0.88191,0.031928,2,-58.0,4.4808,922.25,55,2
0.62379,0.85894,0.066138,2,-58.5,6.274,924.75,55,2
0.62379,0.85894,0.066138,2,-57.0,4.332,922.75,55,2
0.62379,0.85894,0.066138,2,-58.0,0.36202,924.25,55,2
0.62379,0.85894,0.066138,2,-56.5,4.6173,922.25,55,2
0.62379,0.85894,0.066138,2,-57.0,4.309,922.75,55,2
0.62379,0.85894,0.066138,2,-57.0,5.3873,920.75,55,2
0.56517,0.89339,0.0091224,2,-56.5,4.3995,922.25,55,2
0.56517,0.89339,0.0091224,2,-56.5,5.0054,921.25,55,2
0.56517,0.89339,0.0091224,2,-57.5,0.31753,924.25,55,2
0.56517,0.89339,0.0091224,2,-57.0,0.85443,923.25,55,2
0.74105,0.82449,0.088944,2,-57.0,5.2554,920.75,55,2
0.74105,0.82449,0.088944,2,-57.0,0.7133,923.25,55,2
0.74105,0.82449,0.088944,2,-57.0,4.4025,922.25,55,2
0.74105,0.82449,0.088944,2,-57.0,1.0523,922.75,55,2
0.74105,0.82449,0.088944,2,-57.5,0.21016,924.25,55,2
0.61207,0.88191,0.031928,2,-57.5,0.45252,923.75,55,2
0.61207,0.88191,0.031928,2,-58.0,5.9104,925.25,55,2
0.61207,0.88191,0.031928,2,-56.5,4.7078,921.75,55,2
0.61207,0.88191,0.031928,2,-56.5,1.2977,922.25,55,2
0.61207,0.88191,0.031928,2,-57.0,1.1045,922.75,55,2
0.61207,0.88191,0.031928,2,-57.0,5.3321,920.75,55,2
0.61207,0.88191,0.031928,2,-57.0,1.6598,921.75,55,2
0.55344,0.90487,0.0091224,2,-56.5,4.9885,921.25,55,2
0.55344,0.90487,0.0091224,2,-57.5,0.27612,924.25,55,2
0.55344,0.90487,0.0091224,2,-58.5,0.016874,924.75,55,2
0.55344,0.90487,0.0091224,2,-57.0,0.66728,923.75,55,2
0.55344,0.90487,0.0091224,2,-58.5,6.0117,925.25,55,2
0.55344,0.90487,0.0091224,2,-57.0,1.6736,921.75,55,2
0.56517,0.89339,-0.0022806,2,-56.5,5.0652,921.25,55,2
0.56517,0.89339,-0.0022806,2,-57.5,0.19328,924.25,55,2
0.56517,0.89339,-0.0022806,2,-57.0,0.75318,923.25,55,2
0.56517,0.89339,-0.0022806,2,-58.0,5.6435,925.75,55,2
0.56517,0.89339,-0.0022806,2,-56.5,1.017,922.75,55,2
0.56517,0.89339,-0.0022806,2,-57.5,0.13652,924.25,55,2
0.56517,0.89339,-0.0022806,2,-56.5,0.75625,923.25,55,2
0.56517,0.89339,-0.0022806,2,-56.5,4.4884,922.25,55,2
0.56517,0.88191,-0.013684,2,-57.0,5.237,920.75,55,2
0.56517,0.88191,-0.013684,2,-56.5,4.7109,921.75,55,2
0.56517,0.88191,-0.013684,2,-56.5,1.2855,922.25,55,2
0.56517,0.88191,-0.013684,2,-56.5,1.0109,922.75,55,2
0.56517,0.88191,-0.013684,2,-57.0,5.2401,920.75,55,2
0.55344,0.89339,-0.013684,2,-56.5,4.5697,922.25,55,2
0.55344,0.89339,-0.013684,2,-58.0,5.912,925.25,55,2
0.55344,0.89339,-0.013684,2,-56.5,4.8274,921.75,55,2
0.55344,0.89339,-0.013684,2,-57.5,6.2341,924.75,55,2
0.51826,0.90487,-0.025087,2,-57.0,5.415,920.75,55,2
0.51826,0.90487,-0.025087,2,-56.0,4.8673,921.75,55,2
0.51826,0.90487,-0.025087,2,-57.5,6.2586,924.75,55,2
0.51826,0.90487,-0.025087,2,-57.5,0.50621,923.75,55,2
0.51826,0.90487,-0.025087,2,-58.0,5.7954,925.25,55,2
0.65897,0.87042,0.031928,2,-56.5,5.8537,924.75,55,2
0.65897,0.87042,0.031928,2,-57.0,5.438,925.75,55,2
0.65897,0.87042,0.031928,2,-55.0,5.5745,921.25,55,2
0.65897,0.87042,0.031928,2,-57.5,2.6737,920.75,55,2
0.0023451,0.90487,-0.29876,2,-50.5,0.79153,923.75,55,4
0.63552,0.80152,-0.12771,4,-56.0,6.0562,920.75,55,4
0.63552,0.80152,-0.12771,4,-57.5,5.823,920.25,55,4
0.63552,0.80152,-0.12771,1,-60.5,2.4682,923.25,55,4
0.63552,0.80152,-0.12771,4,-58.0,5.8844,922.75,55,4
0.63552,0.80152,-0.12771,4,-56.5,5.0361,924.25,55,4
0.63552,0.80152,-0.12771,4,-57.0,0.54763,920.25,55,4
1.1163,0.1355,0.21438,1,-56.0,4.4179,922.25,55,3
0.82312,0.45703,0.0091224,3,-52.0,5.0667,921.25,55,3
0.92865,0.35368,0.3056,4,-65.5,0.49241,925.25,55,3
0.94038,0.15847,-0.070699,4,-65.5,1.2257,920.25,55,3
1.1045,0.089569,0.066138,4,-66.0,2.255,924.75,55,3
0.99901,0.16995,0.020525,4,-65.0,2.752,923.75,55,3
1.3156,-0.025263,0.020525,4,-64.5,0.22396,920.25,55,3
1.1983,0.0091865,-0.047893,4,-63.5,0.15033,923.25,55,3
0.92865,0.11254,-0.13912,4,-63.0,4.4317,922.25,55,3
0.92865,0.11254,-0.13912,4,-64.0,5.9534,923.75,55,3
1.2452,-0.01378,0.0091224,4,-66.5,4.5007,925.25,55,3
1.2218,-0.01378,-0.0022806,4,-65.0,0.28225,920.25,55,3
1.339,-0.048229,0.031928,4,-63.5,3.2996,923.25,55,3
1.339,-0.048229,0.031928,4,-63.0,4.358,922.25,55,3
1.3742,-0.048229,0.031928,4,-63.5,0.71177,922.75,55,3
1.3742,-0.048229,0.031928,4,-63.0,5.4502,921.25,55,3
1.3742,-0.048229,0.031928,4,-65.5,1.2916,925.25,55,3
1.0225,0.11254,-0.10491,4,-64.0,2.2611,924.25,55,3
1.1514,0.043636,-0.047893,4,-63.5,0.11965,923.25,55,3
1.3859,-0.036746,0.043332,4,-64.0,5.8721,923.75,55,3
0.9521,0.12402,-0.11631,4,-63.5,5.4073,921.25,55,3
0.9521,0.12402,-0.11631,4,-65.5,1.2885,925.25,55,3
0.9521,0.12402,-0.11631,4,-64.5,5.9534,920.75,55,3
0.92865,0.12402,-0.11631,4,-63.0,1.7763,921.75,55,3
1.1866,0.032153,-0.03649,4,-63.5,0.13192,923.25,55,3
0.97555,0.12402,-0.12771,4,-63.5,0.68262,922.75,55,3
1.1514,0.055119,-0.047893,4,-64.5,5.8966,920.75,55,3
0.92865,0.1355,-0.12771,4,-65.0,0.1626,920.25,55,3
0.97555,0.14698,-0.12771,4,-66.5,0.66882,925.75,55,3
0.97555,0.14698,-0.12771,4,-63.5,0.58138,922.75,55,3
1.0342,0.12402,-0.10491,4,-65.5,1.1367,925.25,55,3
1.0342,0.12402,-0.10491,4,-64.0,5.8337,920.75,55,3
1.1866,0.032153,-0.03649,4,-62.5,1.6674,921.75,55,3
1.1866,0.032153,-0.03649,4,-63.5,0.021476,923.25,55,3
1.3156,-0.01378,0.0091224,4,-62.5,1.1382,922.25,55,3
1.3156,-0.01378,0.0091224,4,-63.5,2.6001,923.75,55,3
1.3156,-0.01378,0.0091224,4,-63.0,3.7276,922.75,55,3
1.3156,-0.01378,0.0091224,4,-63.5,5.2907,921.25,55,3
0.92865,0.1355,-0.13912,4,-64.0,5.2524,924.25,55,3
1.2804,-0.01378,0.0091224,4,-63.0,0.12579,923.25,55,3
1.1866,0.02067,-0.025087,4,-63.0,1.2763,922.25,55,3
1.1866,0.02067,-0.025087,4,-63.5,2.7826,923.75,55,3
0.99901,0.11254,-0.11631,4,-65.0,1.0999,925.25,55,3
1.1866,0.055119,-0.0022806,3,-52.0,4.6173,920.25,55,3
1.1866,0.055119,-0.0022806,4,-64.5,0.033748,920.25,55,3
0.91693,0.14698,-0.15052,4,-66.0,0.56604,925.75,55,3
0.9521,0.1355,-0.16192,4,-63.0,0.5461,922.75,55,3
0.96383,0.1355,-0.15052,4,-63.5,5.7892,920.75,55,3
0.96383,0.1355,-0.15052,4,-64.0,0.033748,920.25,55,3
1.2687,-0.0022966,-0.025087,4,-63.0,6.274,923.25,55,3
1.0576,0.11254,-0.11631,4,-66.5,0.61359,925.75,55,3
0.92865,0.12402,-0.15052,4,-63.0,0.55837,922.75,55,3
0.92865,0.12402,-0.15052,4,-65.0,1.0876,925.25,55,3
0.9521,0.1355,-0.15052,3,-52.0,4.5636,920.25,55,3
0.9521,0.1355,-0.15052,4,-64.5,0.036816,920.25,55,3
0.99901,0.1355,-0.15052,4,-63.0,6.251,923.25,55,3
1.128,0.066602,-0.070699,3,-52.5,6.0132,922.75,55,3
1.339,-0.01378,-0.0022806,3,-54.0,1.468,925.25,55,3
1.0811,0.10105,-0.093505,4,-64.5,6.2786,920.25,55,3
1.0811,0.10105,-0.093505,4,-63.0,6.228,923.25,55,3
1.1397,0.066602,-0.070699,4,-63.0,1.0707,922.25,55,3
0.94038,0.14698,-0.15052,4,-63.0,0.52155,922.75,55,3
1.3508,-0.025263,0.020525,4,-64.0,5.7494,920.75,55,3
1.2218,0.032153,-0.025087,4,-62.5,1.5969,921.75,55,3
1.1163,0.089569,-0.070699,4,-64.0,1.5355,924.75,55,3
1.0928,0.089569,-0.082102,4,-63.0,0.50621,922.75,55,3
1.0342,0.12402,-0.12771,4,-65.0,1.0523,925.25,55,3
1.0342,0.12402,-0.12771,4,-64.0,5.7616,920.75,55,3
1.0342,0.1355,-0.12771,4,-63.0,4.7063,921.75,55,3
1.1632,0.066602,-0.070699,4,-63.5,4.1325,922.25,55,3
1.128,0.078086,-0.082102,4,-65.0,0.9434,925.25,55,3
1.0694,0.11254,-0.12771,3,-53.0,5.7417,923.25,55,3
1.0342,0.14698,-0.12771,4,-63.0,1.0937,922.25,55,3
0.9521,0.12402,-0.15052,4,-63.0,5.2984,921.25,55,3
0.9521,0.12402,-0.15052,4,-64.0,5.7816,920.75,55,3
1.0811,0.11254,-0.10491,4,-63.0,1.5969,921.75,55,3
0.98728,0.14698,-0.15052,4,-66.0,0.50468,925.75,55,3
0.97555,0.14698,-0.15052,4,-63.5,2.1108,921.25,55,3
1.3039,-0.01378,0.0091224,4,-63.0,2.0371,924.25,55,3
1.3039,-0.01378,0.0091224,4,-64.5,6.274,920.25,55,3
1.2921,0.0091865,-0.013684,4,-63.0,5.1557,924.25,55,3
1.0811,0.089569,-0.093505,4,-63.5,5.6205,923.75,55,3
0.9052,0.33072,-0.23034,3,-52.5,5.0407,921.75,55,3
0.89348,0.39961,-0.20754,4,-66.5,1.6076,924.75,55,1
0.89348,0.39961,-0.20754,4,-66.0,3.6294,922.25,55,1
1.2921,0.26182,-0.070699,4,-67.5,4.8412,923.75,55,1
1.1983,0.39961,-0.10491,3,-58.5,4.7814,925.25,55,1
1.1983,0.39961,-0.10491,4,-63.5,1.6506,920.75,55,1
1.1983,0.39961,-0.10491,4,-66.0,5.1465,920.25,55,1
1.1983,0.39961,-0.10491,1,-58.0,6.0485,921.75,55,1
0.49481,0.90487,-0.19613,4,-68.0,1.4956,923.75,55,1
0.49481,0.90487,-0.19613,4,-66.5,5.7033,922.75,55,1
0.51826,0.90487,-0.19613,4,-67.0,5.329,920.25,55,1
0.51826,0.90487,-0.19613,1,-58.0,6.2663,921.75,55,1
0.70587,0.82449,-0.10491,1,-58.5,3.9024,924.75,55,1
0.63552,0.85894,-0.12771,1,-59.5,6.277,925.75,55,1
0.77622,0.79004,-0.059296,4,-66.5,5.8107,922.75,55,1
0.77622,0.79004,-0.059296,1,-57.5,0.44946,921.25,55,1
0.60034,0.83597,-0.13912,4,-66.0,4.8781,920.75,55,1
0.60034,0.83597,-0.13912,4,-67.5,5.3398,920.25,55,1
0.62379,0.85894,-0.11631,4,-66.0,5.3014,923.25,55,1
0.68242,0.81301,-0.093505,1,-64.5,4.8443,923.75,55,1
0.65897,0.83597,-0.11631,3,-57.5,2.0402,921.75,55,1
0.65897,0.83597,-0.11631,3,-56.5,4.9011,922.25,55,1
0.65897,0.83597,-0.11631,1,-62.5,5.9457,925.75,55,1
0.65897,0.83597,-0.11631,3,-56.5,1.6122,922.75,55,1
0.65897,0.83597,-0.11631,3,-56.5,6.2111,925.25,55,1
1.0459,0.59483,0.077541,4,-60.5,5.9764,920.75,55,1
1.0459,0.59483,0.077541,1,-57.0,0.28379,924.25,55,1
1.0459,0.59483,0.077541,1,-56.5,0.76852,920.25,55,1
1.128,0.57186,0.11175,4,-59.0,2.1292,921.75,55,1
1.128,0.57186,0.11175,1,-56.0,4.4501,923.25,55,1
1.128,0.57186,0.11175,1,-57.0,0.003068,924.75,55,1
1.128,0.57186,0.11175,1,-56.0,5.1695,922.25,55,1
0.89348,0.62928,0.020525,1,-57.0,5.4226,925.75,55,1
0.89348,0.62928,0.020525,4,-63.0,1.4143,925.75,55,1
0.79967,0.66373,-0.025087,1,-56.0,4.7415,922.75,55,1
0.79967,0.66373,-0.025087,1,-56.0,5.9856,921.25,55,1
0.8583,0.65224,-0.013684,4,-60.5,5.0836,925.25,55,1
1.0694,0.5489,0.077541,1,-56.0,0.13499,920.75,55,1
0.9052,0.60631,0.088944,4,-60.0,4.1709,920.25,55,1
0.9052,0.60631,0.088944,1,-55.5,5.0023,921.75,55,1
1.0811,0.50296,0.23718,1,-57.5,4.2292,923.25,55,1
1.0811,0.50296,0.23718,4,-63.5,4.8842,924.75,55,1
0.51826,0.81301,0.14596,1,-64.5,6.2786,920.75,55,4
0.2134,1.0427,-0.16192,1,-66.5,3.8549,920.25,55,4
0.50654,0.93932,0.077541,1,-66.0,5.2079,922.25,55,4
0.14305,0.99674,-0.025087,4,-54.0,0.21783,920.75,55,4
0.2134,1.0197,-0.047893,4,-54.0,4.3212,925.75,55,4
0.56517,0.91636,0.23718,4,-56.5,5.5929,920.25,55,4
0.48309,0.89339,0.031928,1,-57.0,5.6635,924.25,54,4
0.48309,0.89339,0.031928,1,-58.0,5.1695,920.25,54,4
0.36583,0.96229,-0.013684,4,-51.5,5.7386,923.25,54,4
0.36583,0.96229,-0.013684,1,-60.5,5.3873,923.25,54,4
0.2603,1.0082,-0.03649,1,-58.0,6.1773,922.25,54,1
0.2603,1.0082,-0.03649,1,-59.0,6.1835,925.75,54,1
0.2603,1.0082,-0.03649,1,-56.5,1.4404,923.75,54,1
0.2603,1.0082,-0.03649,1,-55.5,2.1967,922.75,54,1
0.36583,0.96229,-0.025087,1,-59.0,3.4959,921.25,54,1
0.22513,1.0082,0.088944,1,-62.5,5.8184,924.75,54,1
0.22513,1.0082,0.088944,1,-56.0,1.9942,922.25,54,1
0.18995,1.0427,-0.047893,1,-55.5,0.70103,923.75,54,1
0.18995,1.0427,-0.047893,1,-55.5,0.77313,923.75,54,1
0.18995,1.0427,-0.047893,1,-55.0,1.7257,922.75,54,1
0.18995,1.0427,-0.047893,1,-56.5,6.2464,921.25,54,1
0.025796,0.99674,-0.0022806,1,-58.5,2.0494,924.25,54,1
0.025796,0.99674,-0.0022806,1,-59.5,2.4559,921.75,54,1
0.025796,0.99674,-0.0022806,4,-54.5,4.3366,922.25,54,1
0.025796,0.99674,-0.0022806,1,-61.0,0.95874,922.25,54,1
0.025796,0.99674,-0.0022806,4,-56.5,5.438,922.75,54,1
0.025796,0.99674,-0.0022806,4,-57.0,0.62586,921.25,54,1
0.025796,0.99674,-0.0022806,4,-57.0,4.1218,920.75,54,1
0.025796,0.99674,-0.0022806,4,-57.5,0.31447,924.25,54,1
0.45964,0.91636,-0.0022806,1,-66.5,5.7816,924.75,54,1
0.45964,0.91636,-0.0022806,1,-62.5,5.7938,921.25,54,1
0.45964,0.91636,-0.0022806,1,-63.5,0.3881,920.25,54,1
0.45964,0.91636,-0.0022806,1,-65.5,5.8844,924.75,54,1
0.61207,0.87042,0.11175,1,-64.0,0.16874,920.25,54,1
0.61207,0.87042,0.11175,1,-62.5,4.7385,922.25,54,1
0.61207,0.87042,0.11175,4,-58.5,5.8061,925.25,54,1
0.61207,0.87042,0.11175,1,-63.5,3.8994,923.25,54,1
0.40101,0.95081,0.020525,1,-63.5,0.20709,920.25,54,1
0.40101,0.95081,0.020525,1,-66.0,2.5955,924.75,54,1
0.40101,0.95081,0.020525,1,-63.0,5.5622,921.25,54,1
0.40101,0.95081,0.020525,4,-58.5,6.119,921.75,54,1
0.40101,0.95081,0.020525,4,-58.0,5.6128,922.25,54,1
0.60034,0.85894,0.11175,1,-64.0,0.10278,920.25,54,1
0.60034,0.85894,0.11175,1,-63.0,1.5524,922.25,54,1
0.60034,0.85894,0.11175,1,-63.0,5.9227,920.75,54,1
0.60034,0.85894,0.11175,1,-63.5,3.8257,923.25,54,1
0.60034,0.85894,0.11175,4,-57.5,1.9742,922.75,54,1
0.60034,0.85894,0.11175,1,-64.5,5.5484,924.25,54,1
0.60034,0.85894,0.11175,4,-58.5,5.8751,922.25,54,1
0.45964,0.92784,0.054735,1,-63.0,1.4205,922.25,54,1
0.45964,0.92784,0.054735,1,-65.5,5.3981,924.75,54,1
0.45964,0.92784,0.054735,4,-58.5,0.66728,924.25,54,1
0.45964,0.92784,0.054735,1,-64.0,0.061359,923.75,54,1
0.45964,0.92784,0.054735,4,-58.0,6.1037,922.25,54,1
0.45964,0.92784,0.054735,4,-58.5,4.2277,921.25,54,1
0.38928,0.96229,0.043332,4,-57.5,0.056757,922.25,54,1
0.38928,0.96229,0.043332,1,-63.0,5.2309,921.25,54,1
0.38928,0.96229,0.043332,4,-58.5,1.31,923.75,54,1
0.38928,0.96229,0.043332,1,-64.0,2.5265,924.25,54,1
0.38928,0.96229,0.043332,1,-64.0,6.0792,923.75,54,1
0.48309,0.92784,0.066138,1,-64.0,2.5035,924.25,54,1
0.48309,0.92784,0.066138,4,-58.5,2.2457,922.75,54,1
0.48309,0.92784,0.066138,1,-62.5,3.341,923.25,54,1
0.48309,0.92784,0.066138,1,-62.5,5.6174,923.75,54,1
0.48309,0.92784,0.066138,1,-60.5,1.7119,921.25,54,1
0.48309,0.92784,0.066138,4,-59.0,3.3211,920.25,54,1
0.50654,0.91636,0.0091224,1,-61.5,4.0114,922.25,54,1
0.50654,0.91636,0.0091224,4,-58.5,2.5295,921.25,54,1
0.50654,0.91636,0.0091224,1,-62.5,5.889,920.25,54,1
0.50654,0.91636,0.0091224,4,-58.5,2.0064,922.25,54,1
0.50654,0.91636,0.0091224,4,-56.5,0.86056,921.25,54,1
0.50654,0.91636,0.0091224,4,-57.5,5.5944,925.25,54,1
1.0342,0.51445,0.73892,1,-63.5,2.1598,924.25,54,1
1.0342,0.51445,0.73892,1,-60.0,5.0637,920.25,54,1
1.0342,0.51445,0.73892,1,-59.5,4.2859,921.75,54,1
1.2921,0.066602,0.043332,4,-63.5,1.9926,925.75,54,3
1.2921,0.066602,0.043332,4,-65.5,0.056757,923.75,54,3
0.92865,0.26182,-0.18473,4,-66.5,5.3214,921.25,54,3
0.92865,0.26182,-0.18473,4,-67.5,1.4757,925.25,54,3
1.1397,0.11254,-0.082102,4,-66.5,0.57678,920.25,54,3
1.1397,0.11254,-0.082102,1,-56.5,1.3484,921.75,54,3
1.2101,0.02067,-0.082102,1,-57.5,6.1881,923.25,54,3
1.128,0.055119,-0.10491,1,-57.0,0.84062,922.25,54,3
0.9521,0.14698,-0.23034,1,-57.0,5.7294,923.75,54,3
0.97555,0.1355,-0.18473,4,-66.5,1.3821,925.25,54,3
0.97555,0.1355,-0.18473,4,-66.0,5.9963,920.75,54,3
1.0928,0.10105,-0.13912,1,-58.0,2.5173,920.25,54,3
1.0928,0.10105,-0.13912,1,-57.0,1.2701,921.75,54,3
1.0928,0.10105,-0.13912,4,-65.0,3.3656,923.25,54,3
1.1045,0.12402,-0.12771,1,-57.0,0.90812,922.25,54,3
1.1045,0.12402,-0.12771,4,-65.0,1.3238,922.25,54,3
1.0107,0.15847,-0.18473,3,-52.5,0.14113,922.75,54,3
1.0107,0.15847,-0.18473,1,-57.5,0.42338,922.75,54,3
1.0342,0.16995,-0.16192,1,-57.5,4.5743,925.25,54,3
1.0107,0.18143,-0.18473,1,-57.5,2.1997,920.75,54,3
1.2687,0.02067,-0.047893,4,-64.5,1.8546,921.75,54,3
0.96383,0.16995,-0.19613,1,-57.5,0.93113,922.25,54,3
0.96383,0.16995,-0.19613,4,-66.0,0.91579,925.75,54,3
0.96383,0.16995,-0.19613,4,-64.5,6.0684,923.75,54,3
1.0576,0.14698,-0.15052,1,-57.0,4.5897,925.25,54,3
1.0576,0.14698,-0.15052,1,-57.5,2.1506,920.75,54,3
1.1514,0.089569,-0.11631,4,-65.0,5.4533,924.25,54,3
0.91693,0.18143,-0.21894,4,-65.5,1.8224,921.75,54,3
1.1514,0.089569,-0.093505,1,-57.0,5.0038,924.75,54,3
1.1514,0.089569,-0.093505,4,-65.0,1.3514,922.25,54,3
0.94038,0.18143,-0.18473,1,-57.0,5.8951,923.75,54,3
0.94038,0.18143,-0.18473,4,-64.5,4.0068,922.75,54,3
1.0459,0.14698,-0.16192,4,-66.5,5.9518,920.75,54,3
1.0459,0.14698,-0.16192,1,-58.5,2.5909,920.25,54,3
0.97555,0.16995,-0.20754,4,-65.5,4.9747,921.75,54,3
0.97555,0.16995,-0.20754,3,-53.5,5.2692,924.75,54,3
0.97555,0.16995,-0.20754,1,-57.0,5.0667,924.75,54,3
0.9521,0.18143,-0.18473,4,-66.5,0.7992,925.75,54,3
1.3508,-0.0022966,-0.047893,3,-52.5,0.19635,922.75,54,3
1.3508,-0.0022966,-0.047893,4,-64.5,4.0221,922.75,54,3
0.91693,0.16995,-0.21894,4,-66.0,4.5068,925.25,54,3
1.2804,0.0091865,-0.047893,4,-65.0,6.004,923.75,54,3
1.0342,0.15847,-0.15052,4,-65.5,5.4104,921.25,54,3
1.0342,0.15847,-0.15052,1,-57.5,4.6019,925.25,54,3
1.0342,0.15847,-0.15052,1,-57.5,2.1445,920.75,54,3
0.94038,0.18143,-0.20754,1,-57.0,5.4257,924.25,54,3
1.2921,0.032153,-0.070699,4,-65.0,0.13806,923.25,54,3
0.94038,0.19292,-0.20754,4,-64.5,4.309,922.25,54,3
1.1514,0.11254,-0.11631,4,-64.5,2.7412,923.75,54,3
1.1514,0.11254,-0.11631,4,-64.5,0.67955,922.75,54,3
1.2335,0.078086,-0.059296,4,-66.0,5.8215,920.75,54,3
0.94038,0.2044,-0.20754,4,-64.5,4.8474,921.75,54,3
0.94038,0.2044,-0.20754,1,-57.0,0.053689,923.25,54,3
0.94038,0.2044,-0.20754,4,-65.0,1.7518,924.75,54,3
0.94038,0.2044,-0.20754,4,-65.0,1.2164,922.25,54,3
0.99901,0.19292,-0.18473,1,-57.0,5.8767,923.75,54,3
0.98728,0.19292,-0.19613,1,-57.5,1.7702,921.25,54,3
0.98728,0.19292,-0.19613,1,-57.5,4.6035,925.25,54,3
0.96383,0.19292,-0.20754,4,-66.5,0.053689,920.25,54,3
0.96383,0.19292,-0.20754,4,-65.0,4.8274,921.75,54,3
1.0459,0.15847,-0.16192,4,-67.0,0.7041,925.75,54,3
1.0459,0.15847,-0.16192,1,-57.0,5.8797,923.75,54,3
